target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Earth,earth,rv2_coarse,4,1.31,731,3940,1857240.3626025992,2140240.399920685,283000.037318086,1.122451816664186,0.2616703833948406,10
Earth,earth,rv2_coarse,5,2.2,777,4080,2298129.4962998712,2808647.248560049,510517.75226017786,1.6085176252037399,0.10772185920803778,10
Earth,earth,rv2_coarse,6,3.93,710,3938,1724912.303609155,1583447.4907313357,-141464.81287781917,-0.681712298632425,0.4954208891888434,10
Earth,earth,rv2_coarse,7,4.7,755,3977,393062.64163907286,2633585.0397094083,2240522.3980703354,1.4964581335486535,0.13453431014949135,10
Earth,earth,rv2_coarse,8,6.55,692,3844,1437316.8255791636,185776144.46392715,184338827.63834798,1.0304176232669684,0.30281400388290236,10
Earth,earth,rv2_coarse,9,9.18,843,4267,1067771728.5229464,188306500.22185156,-879465228.3010948,-1.3964994501731824,0.1625641460607148,10
Fornax-A,fixed,rv2_coarse,1,0.45,1289,3805,864362941.11923,2292836286.359264,1428473345.2400339,2.0083399175342556,0.04460718280416098,11
Fornax-A,fixed,rv2_coarse,2,0.7,1134,3579,11098402.679012345,395266871.45153505,384168468.7725227,1.283278241787084,0.19939461275523218,11
Fornax-A,fixed,rv2_coarse,3,0.9,1147,3580,32685462.14483435,3295352.8806564244,-29390109.264177926,-0.9638431323731056,0.3351245783051304,11
Fornax-A,fixed,rv2_coarse,4,1.31,1130,3541,1926203.3142699115,2150121.4729243154,223918.15865440387,0.8341980723305149,0.40416937723282187,11
Fornax-A,fixed,rv2_coarse,5,2.2,1151,3706,2477826.1202215464,2804357.670905289,326531.5506837424,0.9155729197635125,0.3598909401757422,11
Fornax-A,fixed,rv2_coarse,6,3.93,1123,3525,1896447.0854853073,1512225.213351064,-384221.8721342434,-1.8731496563570866,0.06104772197082409,11
Fornax-A,fixed,rv2_coarse,7,4.7,1185,3547,386819.3864451477,2907287.573843901,2520468.187398753,1.5015279638075583,0.13321905951982727,11
Fornax-A,fixed,rv2_coarse,8,6.55,1077,3459,2115433.036915332,206082625.37781987,203967192.34090453,1.0259584328178464,0.3049111776647253,11
Fornax-A,fixed,rv2_coarse,9,9.18,1203,3907,224569855.02904522,366899889.427065,142330034.3980198,0.5267843917554922,0.5983433230215369,11
Cygnus-A,fixed,rv2_coarse,1,0.45,21,5073,13541153.05654762,1939310375.81027,1925769222.7537224,4.172530741508947,3.012349405095982e-05,11
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,2357877.1052631577,304047916.8934904,301690039.7882272,1.3216725946408139,0.18627719825518074,11
Cygnus-A,fixed,rv2_coarse,3,0.9,18,4709,4910454.743055556,10447908.304841792,5537453.561786236,0.7056079180313031,0.48043199883217813,11
Cygnus-A,fixed,rv2_coarse,4,1.31,28,4643,1882900.5714285714,2097236.412825759,214335.84139718767,0.6996511102115591,0.4841452154675723,11
Cygnus-A,fixed,rv2_coarse,5,2.2,22,4835,1233600.9403409092,2733772.114180455,1500171.1738395458,4.8976064481873545,9.701108361070965e-07,11
Cygnus-A,fixed,rv2_coarse,6,3.93,20,4628,508398.88125,1609796.0191092265,1101397.1378592267,12.281958416573199,0.0,11
Cygnus-A,fixed,rv2_coarse,7,4.7,19,4713,339433.9177631579,2283912.7419741815,1944478.8242110235,1.5385262584746675,0.12391999322620584,11
Cygnus-A,fixed,rv2_coarse,8,6.55,14,4522,728643.5139508928,158139743.81986764,157411100.30591676,1.0350713016809174,0.30063561380266757,11
Cygnus-A,fixed,rv2_coarse,9,9.18,36,5074,1114227.8368055555,335749958.88635385,334635731.04954827,2.5424563922036194,0.011007633600797373,11
Sag-A,fixed,rv2_coarse,1,0.45,773,4321,642960278.2160414,2161860126.276021,1518899848.0599794,2.3088487163641283,0.02095197761091261,11
Sag-A,fixed,rv2_coarse,2,0.7,701,4012,70465739.83737518,343432013.4439292,272966273.60655403,1.0032808279724827,0.3157253837474685,11
Sag-A,fixed,rv2_coarse,3,0.9,716,4011,2131116.280202514,11907681.160870107,9776564.880667593,1.1178529122931358,0.2636298186702595,11
Sag-A,fixed,rv2_coarse,4,1.31,645,4026,2107535.9661821704,2094095.6737611773,-13440.292420993093,-0.05266346171436967,0.9580000519338077,11
Sag-A,fixed,rv2_coarse,5,2.2,719,4138,2244169.237656467,2810867.4990031417,566698.2613466745,1.8570248416674366,0.06330761989515343,11
Sag-A,fixed,rv2_coarse,6,3.93,704,3944,1368130.263671875,1647347.9331738083,279217.66950193327,1.071371420741539,0.2840024578790059,11
Sag-A,fixed,rv2_coarse,7,4.7,708,4024,2188765.033280367,2291472.254920307,102707.22163994005,0.045215398869524207,0.9639356202803895,11
Sag-A,fixed,rv2_coarse,8,6.55,689,3847,2395021.4346199203,185460866.33589384,183065844.9012739,1.0240951687456743,0.30579032613338475,11
Sag-A,fixed,rv2_coarse,9,9.18,809,4301,182821715.48270917,361714167.8135254,178892452.3308162,0.8224042227172531,0.4108468768514033,11
Mercury,planet,rv2_coarse,1,0.45,760,4334,318769616.08363485,2214153436.196614,1895383820.112979,3.430454057577471,0.0006025720027120762,11
Mercury,planet,rv2_coarse,2,0.7,766,3947,11584861.133216638,359354374.95186216,347769513.81864554,1.2810957706158768,0.20016002922781118,11
Mercury,planet,rv2_coarse,3,0.9,734,3993,2545205.483140327,11875634.252003506,9330428.768863179,1.061687326053918,0.2883776548869461,11
Mercury,planet,rv2_coarse,4,1.31,700,3971,1884042.3816964286,2133306.5257019643,249264.14400553564,1.0152133027918673,0.3100041607246773,11
Mercury,planet,rv2_coarse,5,2.2,774,4083,2446793.786094961,2780090.37529084,333296.5891958787,1.0053839918997503,0.3147119850821132,11
Mercury,planet,rv2_coarse,6,3.93,697,3951,1320844.419117647,1655194.9870760567,334350.56795840967,2.075831355599772,0.037909551261252394,11
Mercury,planet,rv2_coarse,7,4.7,730,4002,370135.6528253425,2623770.8572711935,2253635.204445851,1.5147695703526851,0.12983076911034508,11
Mercury,planet,rv2_coarse,8,6.55,696,3840,1636999.6176252693,185931971.56999207,184294971.9523668,1.0291004978903153,0.3034324522368159,11
Mercury,planet,rv2_coarse,9,9.18,773,4337,1205125585.3907464,178020135.13590905,-1027105450.2548373,-1.4558924020491455,0.14542236638080874,11
Venus,planet,rv2_coarse,1,0.45,1069,4025,3029086224.045311,1639829248.9926088,-1389256975.0527022,-0.9173716955037,0.3589478994693709,11
Venus,planet,rv2_coarse,2,0.7,951,3762,326136694.9527276,296940384.0146199,-29196310.93810773,-0.07038776183981403,0.9438850317257568,11
Venus,planet,rv2_coarse,3,0.9,992,3735,2388999.007749496,12561633.568189424,10172634.560439928,1.0826331667598992,0.2789712796521542,11
Venus,planet,rv2_coarse,4,1.31,994,3677,1823495.7017102616,2169604.338659233,346108.6369489713,1.326938646757671,0.18452897884910602,11
Venus,planet,rv2_coarse,5,2.2,1024,3833,2944783.1686401367,2668789.3107389775,-275993.8579011592,-0.4118223576431255,0.6804696328396762,11
Venus,planet,rv2_coarse,6,3.93,975,3673,1691382.1577564103,1582141.6690035393,-109240.48875287105,-0.4074082957843362,0.6837081350292866,11
Venus,planet,rv2_coarse,7,4.7,957,3775,8392070.754753727,725647.2278311258,-7666423.526922601,-1.2588421814991397,0.20808734109923166,11
Venus,planet,rv2_coarse,8,6.55,930,3606,2362912.1544354837,197703997.29867214,195341085.14423665,1.0243193047270533,0.3056844826593248,11
Venus,planet,rv2_coarse,9,9.18,1074,4036,546956921.0209861,276561860.856032,-270395060.16495407,-0.7307485539079215,0.46493275245221755,11
Mars,planet,rv2_coarse,1,0.45,935,4159,1733025487.4375,1975962267.3588903,242936779.9213903,0.24462932192152656,0.8067434581344359,11
Mars,planet,rv2_coarse,2,0.7,830,3883,66154459.651807226,353421972.7149225,287267513.06311524,1.028217882251381,0.3038473485330564,11
Mars,planet,rv2_coarse,3,0.9,867,3860,3110863.4517012686,12070069.891256476,8959206.439555207,0.9807839051682273,0.32669931681940456,11
Mars,planet,rv2_coarse,4,1.31,756,3915,1923865.2132109788,2129182.063745211,205316.8505342321,0.8529237359437593,0.3937015979153302,11
Mars,planet,rv2_coarse,5,2.2,881,3976,2239388.4575056755,2835016.640263456,595628.1827577804,1.9218220756251043,0.05462814958361051,11
Mars,planet,rv2_coarse,6,3.93,848,3800,1320870.2429245282,1668475.2600164474,347605.0170919192,2.189442881058069,0.02856466582582695,11
Mars,planet,rv2_coarse,7,4.7,825,3907,1941448.7121212122,2346771.131267422,405322.4191462097,0.19150241796359607,0.8481319863360366,11
Mars,planet,rv2_coarse,8,6.55,821,3715,839793696.8832645,6903767.811972157,-832889929.0712924,-0.9949906156004905,0.31974082857950403,11
Mars,planet,rv2_coarse,9,9.18,939,4171,156554336.85303098,373203280.09745586,216648943.24442488,1.0497747263046984,0.2938216977999324,11
Jupiter,planet,rv2_coarse,1,0.45,482,4612,1945823366.1729772,1929861023.0278215,-15962343.145155668,-0.012208495235360666,0.9902592721132941,11
Jupiter,planet,rv2_coarse,2,0.7,478,4235,96430618.53138076,326127954.16884154,229697335.63746077,0.8684268432237892,0.3851607050982062,11
Jupiter,planet,rv2_coarse,3,0.9,496,4231,1617790.5955141129,11459504.669699835,9841714.074185722,1.1871416008466802,0.2351717714713315,11
Jupiter,planet,rv2_coarse,4,1.31,429,4242,1670281.683420746,2139000.244828501,468718.5614077549,2.1883846517248746,0.028641595327200786,11
Jupiter,planet,rv2_coarse,5,2.2,529,4328,1132096.1939981095,2921915.089215573,1789818.8952174634,6.62888152726333,3.382405466823002e-11,11
Jupiter,planet,rv2_coarse,6,3.93,496,4152,1371922.7190020161,1632907.1015022881,260984.382500272,1.4350595397114392,0.151270131842153,11
Jupiter,planet,rv2_coarse,7,4.7,462,4270,453179.5808982684,2473339.819903236,2020160.2390049675,1.4419264896881423,0.1493231123911678,11
Jupiter,planet,rv2_coarse,8,6.55,473,4063,2554587.29832023,175710017.91054177,173155430.61222154,1.0230288792703013,0.30629419152983317,11
Jupiter,planet,rv2_coarse,9,9.18,599,4511,4556887.89869183,377057377.0206535,372500489.12196165,2.5160933636314256,0.011866374378403988,11
Saturn,planet,rv2_coarse,1,0.45,986,4108,2957202608.65232,1685151930.0312805,-1272050678.6210394,-0.7908619854249066,0.4290245337485512,11
Saturn,planet,rv2_coarse,2,0.7,876,3837,353375349.98406845,291292393.79124314,-62082956.19282532,-0.14376291529585458,0.8856876879123459,11
Saturn,planet,rv2_coarse,3,0.9,893,3834,2652791.228513438,12237518.473086203,9584727.244572764,1.0468564197981132,0.2951658041878711,11
Saturn,planet,rv2_coarse,4,1.31,896,3775,1932526.9106445312,2134740.6010099337,202213.6903654025,0.7748518070168686,0.43842723225417224,11
Saturn,planet,rv2_coarse,5,2.2,918,3939,3464746.367851307,2555036.869018152,-909709.4988331553,-1.2314533049118344,0.2181533708618013,11
Saturn,planet,rv2_coarse,6,3.93,904,3744,1416008.9092228983,1650702.9647769765,234694.0555540782,1.441976112589115,0.1493091125034367,11
Saturn,planet,rv2_coarse,7,4.7,881,3851,9092625.17052987,716678.0633926253,-8375947.107137245,-1.2665684106367519,0.20530965368735732,11
Saturn,planet,rv2_coarse,8,6.55,817,3719,2419424.5807068544,191756238.95676237,189336814.3760555,1.0239412098482457,0.3058630440418788,11
Saturn,planet,rv2_coarse,9,9.18,962,4148,1301514716.972169,108866500.93159543,-1192648216.0405736,-1.9044581351285885,0.05685054405206014,11
Uranus,planet,rv2_coarse,1,0.45,129,4965,3235423678.5799417,1897489676.9713745,-1337934001.6085672,-0.41725276440902737,0.676493534678094,11
Uranus,planet,rv2_coarse,2,0.7,108,4605,11780444.157407407,309657640.302724,297877196.1453166,1.2801735290816627,0.2004841134003319,11
Uranus,planet,rv2_coarse,3,0.9,101,4626,4504128.711633664,10556133.02918288,6052004.317549216,0.7892602069507351,0.42995993929671394,11
Uranus,planet,rv2_coarse,4,1.31,77,4594,3787362.325487013,2067601.868020788,-1719760.457466225,-1.497473434617617,0.13427011292453583,11
Uranus,planet,rv2_coarse,5,2.2,75,4782,6154831.2675,2673215.191904538,-3481616.075595462,-5.780484095392184,7.4485979606464525e-09,11
Uranus,planet,rv2_coarse,6,3.93,91,4557,779447.621565934,1621543.6077463243,842095.9861803902,5.397745847680028,6.748336867090643e-08,11
Uranus,planet,rv2_coarse,7,4.7,68,4664,544167.5735294118,2301356.4756350378,1757188.902105626,1.375153233528089,0.16908394355451994,11
Uranus,planet,rv2_coarse,8,6.55,96,4440,6423695.572916667,160923749.50171998,154500053.92880332,0.9972006357317933,0.3186671324499164,11
Uranus,planet,rv2_coarse,9,9.18,108,5002,1124404.3898292824,340566566.9566939,339442162.5668646,2.54240920857,0.011009119876500328,11
Neptune,planet,rv2_coarse,1,0.45,1249,3845,3271637202.141713,1496002870.0194247,-1775634332.1222885,-1.2766176222819423,0.2017372772905004,11
Neptune,planet,rv2_coarse,2,0.7,1171,3542,265624364.55593508,315132577.828358,49508213.27242291,0.12843579144546358,0.8978041082200534,11
Neptune,planet,rv2_coarse,3,0.9,1231,3496,2234769.974969537,13311380.59316004,11076610.618190505,1.1038490687425744,0.26965861531220536,11
Neptune,planet,rv2_coarse,4,1.31,1286,3385,2494389.192651633,1944580.6141802068,-549808.5784714264,-0.7957953353658679,0.4261510034348457,11
Neptune,planet,rv2_coarse,5,2.2,1276,3581,3015245.461059953,2624259.755497766,-390985.7055621869,-0.5103238213502366,0.6098246165529351,11
Neptune,planet,rv2_coarse,6,3.93,1173,3475,1871776.474584399,1515024.5034172663,-356751.9711671327,-1.3731370923725796,0.16970973175610427,11
Neptune,planet,rv2_coarse,7,4.7,1187,3545,2355031.5186283207,2249677.7389985896,-105353.77962973109,-0.04214804934009847,0.966380676344583,11
Neptune,planet,rv2_coarse,8,6.55,1165,3371,17453396.28521325,206106471.63760406,188653075.3523908,0.9236431724370784,0.3556721283042483,11
Neptune,planet,rv2_coarse,9,9.18,1306,3804,246953114.84134522,363069041.95811975,116115927.11677453,0.45529941076349667,0.6488938501065977,11
Earth,earth,rv2_coarse,1,0.45,817,4277,761023324.6325735,2154933328.1446986,1393910003.512125,1.8821064076624705,0.05982156954257101,11
Earth,earth,rv2_coarse,2,0.7,764,3949,9526031.979057591,359576559.41530615,350050527.43624854,1.2901617620290171,0.19699449945590297,11
Earth,earth,rv2_coarse,3,0.9,747,3980,2561107.892570281,11903125.828423366,9342017.935853085,1.0582351899595626,0.28994823173603335,11
Earth,earth,rv2_coarse,4,1.31,710,3961,1941837.1389084507,2123576.246433981,181739.1075255305,0.6913108006752565,0.4893702457920679,11
Earth,earth,rv2_coarse,5,2.2,797,4060,2177726.7143977415,2834797.832850985,657071.1184532437,2.087982811344562,0.036799385225162906,11
Earth,earth,rv2_coarse,6,3.93,722,3926,1496241.7354570637,1625068.1154005348,128826.37994347117,0.7066450886159087,0.4797870615994835,11
Earth,earth,rv2_coarse,7,4.7,756,3976,374456.10028108465,2637686.4148765886,2263230.3145955037,1.5113246599170151,0.13070575405782892,11
Earth,earth,rv2_coarse,8,6.55,744,3792,2792395.6544753863,188038127.6887413,185245732.0342659,1.021474898572408,0.30702949573606375,11
Earth,earth,rv2_coarse,9,9.18,805,4305,330616152.1494225,333911591.43117285,3295439.2817503214,0.009201550421526717,0.9926583285847821,11
Fornax-A,fixed,rv2_coarse,1,0.45,1261,3833,1297392275.1920104,2139941101.4042687,842548826.2122583,1.0079889444590078,0.31345976969519285,12
Fornax-A,fixed,rv2_coarse,2,0.7,1124,3589,49884858.96534159,382049356.39063805,332164497.4252965,1.1065508017987926,0.2684881882343384,12
Fornax-A,fixed,rv2_coarse,3,0.9,1122,3605,33834855.17368539,3141437.139528433,-30693418.034156956,-0.9844884575264293,0.3248754039424686,12
Fornax-A,fixed,rv2_coarse,4,1.31,1151,3520,1793093.3744026932,2194982.7860262785,401889.41162358527,1.5062481038594027,0.1320034948950457,12
Fornax-A,fixed,rv2_coarse,5,2.2,1146,3711,2532880.778086824,2786916.2007713555,254035.42268453166,0.7042390782729135,0.4812838985410215,12
Fornax-A,fixed,rv2_coarse,6,3.93,1099,3549,1735345.011942675,1564711.1259333615,-170633.88600931363,-0.8422887433579137,0.3996263503513744,12
Fornax-A,fixed,rv2_coarse,7,4.7,1162,3570,387681.68104561104,2890768.5949542904,2503086.9139086795,1.5008286654687235,0.13339988239573008,12
Fornax-A,fixed,rv2_coarse,8,6.55,1133,3403,1255960.4207544958,209725277.52157563,208469317.10082114,1.0316329684563126,0.3022440898712144,12
Fornax-A,fixed,rv2_coarse,9,9.18,1241,3869,456799646.7880521,293809005.40902346,-162990641.37902862,-0.4692623028250924,0.638882157122773,12
Cygnus-A,fixed,rv2_coarse,1,0.45,22,5072,14419333.65625,1939686253.0282433,1925266919.3719933,4.170086450300934,3.044841137844756e-05,12
Cygnus-A,fixed,rv2_coarse,2,0.7,25,4688,1967347.12,304436121.56250936,302468774.44250935,1.3233911815658834,0.18570532286462438,12
Cygnus-A,fixed,rv2_coarse,3,0.9,18,4709,5515932.958333333,10445593.883972181,4929660.925638848,0.5979588329655258,0.5498674020445984,12
Cygnus-A,fixed,rv2_coarse,4,1.31,24,4647,1736079.3958333333,2097810.1948030987,361730.7989697654,1.0336639136731514,0.3012933087828351,12
Cygnus-A,fixed,rv2_coarse,5,2.2,21,4836,1356080.6607142857,2732930.045259512,1376849.3845452263,3.8311284405789237,0.00012755689221499722,12
Cygnus-A,fixed,rv2_coarse,6,3.93,21,4627,502370.2738095238,1610061.4174005836,1107691.1435910598,12.372176215554529,0.0,12
Cygnus-A,fixed,rv2_coarse,7,4.7,20,4712,308221.50625,2284457.887783705,1976236.3815337047,1.563776715039779,0.11787001441870859,12
Cygnus-A,fixed,rv2_coarse,8,6.55,13,4523,825449.6586538461,158104663.21403366,157279213.5553798,1.0344327571734817,0.30093389723409025,12
Cygnus-A,fixed,rv2_coarse,9,9.18,33,5077,1169814.9375,335551861.2760581,334382046.3385581,2.5420275311276566,0.011021149201523972,12
Sag-A,fixed,rv2_coarse,1,0.45,791,4303,864439531.5901549,2127500402.3267198,1263060870.7365649,1.8879287772447382,0.05903551263246554,12
Sag-A,fixed,rv2_coarse,2,0.7,713,4000,1454898649.061711,97475746.19551098,-1357422902.8662,-0.9398481353484714,0.3472954640847912,12
Sag-A,fixed,rv2_coarse,3,0.9,731,3996,6320568.056087552,11177991.277245997,4857423.221158445,0.5169596366454994,0.6051843355658149,12
Sag-A,fixed,rv2_coarse,4,1.31,667,4004,2124824.7968515744,2091141.793518981,-33683.00333259348,-0.1326564085363597,0.894465119031298,12
Sag-A,fixed,rv2_coarse,5,2.2,728,4129,2447864.043269231,2776188.5127754905,328324.46950625954,0.9467370156154536,0.34377280352797546,12
Sag-A,fixed,rv2_coarse,6,3.93,696,3952,1398222.4441451149,1641483.080196736,243260.63605162106,0.933825994195886,0.35039365848048787,12
Sag-A,fixed,rv2_coarse,7,4.7,686,4046,5639336.362518221,1705868.8217188127,-3933467.540799408,-0.9673387052875568,0.33337474069760664,12
Sag-A,fixed,rv2_coarse,8,6.55,668,3868,1031314341.7613621,6773563.1504774755,-1024540778.6108845,-0.9959919973790455,0.31925403348692116,12
Sag-A,fixed,rv2_coarse,9,9.18,784,4326,30988410.79732342,388197061.84151244,357208651.04418904,2.2777034969504695,0.022744249252250714,12
Mercury,planet,rv2_coarse,1,0.45,761,4333,1032884733.895368,2089171617.4025645,1056286883.5071965,1.2760149599812074,0.2019502308320802,12
Mercury,planet,rv2_coarse,2,0.7,719,3994,14967532.852573019,354652995.85429245,339685463.0017194,1.2659952232262879,0.20551479243496162,12
Mercury,planet,rv2_coarse,3,0.9,707,4020,2150346.7171145687,11882411.259670397,9732064.542555828,1.1151137777290954,0.2648016681030083,12
Mercury,planet,rv2_coarse,4,1.31,722,3949,1959087.4650277009,2120974.6090149404,161887.14398723957,0.6538108349508444,0.5132336850604331,12
Mercury,planet,rv2_coarse,5,2.2,774,4083,2503493.6132105943,2769341.987784717,265848.37457412295,0.7966173765113784,0.42567328247042413,12
Mercury,planet,rv2_coarse,6,3.93,701,3947,1481205.3097360914,1627053.2130573853,145847.90332129388,0.8049503774053299,0.4208483157218452,12
Mercury,planet,rv2_coarse,7,4.7,760,3972,358268.47103528475,2643062.9303562436,2284794.4593209587,1.5242188119068671,0.127454060252703,12
Mercury,planet,rv2_coarse,8,6.55,707,3829,2741622.188063561,186257455.12553558,183515832.93747202,1.021809263312313,0.30687118420464765,12
Mercury,planet,rv2_coarse,9,9.18,779,4331,1098270587.7883656,195816812.6770602,-902453775.1113055,-1.4514028589837051,0.14666771411404755,12
Venus,planet,rv2_coarse,1,0.45,1043,4051,2321727436.3598995,1830867485.7013855,-490859950.658514,-0.33636763563711164,0.7365936520783065,12
Venus,planet,rv2_coarse,2,0.7,957,3756,13721579.118077325,376494720.53968155,362773141.4216042,1.2716155672156129,0.2035097429230519,12
Venus,planet,rv2_coarse,3,0.9,982,3745,2326680.865071283,12550811.157109478,10224130.292038195,1.0911113288090326,0.2752238985035951,12
Venus,planet,rv2_coarse,4,1.31,974,3697,2654287.618069815,1948854.1359886394,-705433.4820811755,-0.7749987925842003,0.4383403730523865,12
Venus,planet,rv2_coarse,5,2.2,1058,3799,2068354.362771739,2910399.704379442,842045.3416077031,2.6139140376604124,0.008951155457902926,12
Venus,planet,rv2_coarse,6,3.93,974,3674,1574086.556211499,1613267.1878912628,39180.631679763785,0.21287429249273068,0.8314250144295128,12
Venus,planet,rv2_coarse,7,4.7,984,3748,374308.54717918334,2775402.9847752135,2401094.43759603,1.511489565591345,0.1306637651048963,12
Venus,planet,rv2_coarse,8,6.55,957,3579,11632490.562238768,196699030.2024516,185066539.64021283,0.9623821723349103,0.33585766554280316,12
Venus,planet,rv2_coarse,9,9.18,1037,4073,288578191.5908269,344802312.5243793,56224120.933552384,0.175225907133618,0.8609021283013301,12
Mars,planet,rv2_coarse,1,0.45,922,4172,836810975.9337717,2173266102.801714,1336455126.8679423,2.0167219142110593,0.04372454170207685,12
Mars,planet,rv2_coarse,2,0.7,873,3840,1191051204.0595648,100900526.15079269,-1090150677.9087722,-0.9232816207943774,0.35586046327480814,12
Mars,planet,rv2_coarse,3,0.9,869,3858,2438660.440017261,12226125.575557284,9787465.135540023,1.0753951300144804,0.28219786122942514,12
Mars,planet,rv2_coarse,4,1.31,780,3891,1995644.0684294873,2116059.4981688512,120415.42973936396,0.496797783054362,0.6193316587412592,12
Mars,planet,rv2_coarse,5,2.2,867,3990,2288188.7644896195,2822322.740335213,534133.9758455935,1.6182430900735918,0.10561021990768071,12
Mars,planet,rv2_coarse,6,3.93,853,3795,1395719.8960287222,1652109.3235177866,256389.4274890644,1.4789409973121002,0.1391560848965776,12
Mars,planet,rv2_coarse,7,4.7,810,3922,11355018.694907408,401061.92108281906,-10953956.77382459,-1.4919458233794192,0.13571334852695194,12
Mars,planet,rv2_coarse,8,6.55,789,3747,873787147.9263308,6858837.162733312,-866928310.7635975,-0.995312578068888,0.3195842621674796,12
Mars,planet,rv2_coarse,9,9.18,939,4171,26002776.888886116,402593813.4962408,376591036.6073547,2.328570151629634,0.019881848852254524,12
Jupiter,planet,rv2_coarse,1,0.45,483,4611,544534417.8003365,2076641894.7955163,1532107476.9951797,2.74030530945589,0.006138213589762742,12
Jupiter,planet,rv2_coarse,2,0.7,498,4215,2074030725.242972,93565461.54022396,-1980465263.7027478,-0.9587510594970942,0.33768416936751455,12
Jupiter,planet,rv2_coarse,3,0.9,465,4262,1687787.7369623657,11380283.222709408,9692495.485747043,1.1777046858041438,0.23891435819652407,12
Jupiter,planet,rv2_coarse,4,1.31,435,4236,1695427.7169540229,2137081.8753245985,441654.15837057563,2.047418990125363,0.040616963389572325,12
Jupiter,planet,rv2_coarse,5,2.2,530,4327,1141092.3075471697,2921226.8245320083,1780134.5169848385,6.590550579300135,4.3819836648140154e-11,12
Jupiter,planet,rv2_coarse,6,3.93,493,4155,1202883.0145791075,1652775.6023766547,449892.5877975472,2.9615431233994136,0.0030610162489872472,12
Jupiter,planet,rv2_coarse,7,4.7,463,4269,2977167.7452753778,2200070.5859216014,-777097.1593537764,-0.25894350994847953,0.7956788266673274,12
Jupiter,planet,rv2_coarse,8,6.55,488,4048,1870120.3153176229,176434165.9705439,174564045.65522626,1.0275515371672255,0.30416083081479695,12
Jupiter,planet,rv2_coarse,9,9.18,589,4521,5046024.736198801,376169717.9875831,371123693.2513843,2.512304929021779,0.011994539742456123,12
Saturn,planet,rv2_coarse,1,0.45,958,4136,2872560125.0559106,1713368786.4835892,-1159191338.5723214,-0.7132070184101036,0.4757176639437304,12
Saturn,planet,rv2_coarse,2,0.7,886,3827,14988859.082392776,369471019.70630884,354482160.6239161,1.266006924224951,0.2055106032613656,12
Saturn,planet,rv2_coarse,3,0.9,906,3821,2326112.2226821193,12347587.207308296,10021474.984626178,1.0913818092187635,0.2751049133430574,12
Saturn,planet,rv2_coarse,4,1.31,879,3792,2884695.749075654,1913117.699713212,-971578.049362442,-0.9621073578669266,0.33599567847070855,12
Saturn,planet,rv2_coarse,5,2.2,948,3909,2444092.2127505275,2795581.4722595294,351489.25950900186,1.0613776251923972,0.2885183211165423,12
Saturn,planet,rv2_coarse,6,3.93,879,3769,1592745.90443686,1607927.9129908464,15182.008553986438,0.08145070586349552,0.9350835255827326,12
Saturn,planet,rv2_coarse,7,4.7,889,3843,379956.1972573863,2714740.811345303,2334784.614087917,1.5069918399065483,0.13181274883720384,12
Saturn,planet,rv2_coarse,8,6.55,860,3676,13175818.935319768,191454547.95382527,178278729.01850548,0.9519464264946729,0.34112415251576556,12
Saturn,planet,rv2_coarse,9,9.18,928,4182,353089409.1576096,329021624.07776725,-24067785.07984233,-0.06863795421134711,0.9452778070003096,12
Uranus,planet,rv2_coarse,1,0.45,110,4984,2446352418.772159,1920005444.3488665,-526346974.42329264,-0.21620878547147718,0.8288250056887105,12
Uranus,planet,rv2_coarse,2,0.7,91,4622,12853643.615384616,308540900.04198265,295687256.426598,1.2754465694264778,0.20215122440712308,12
Uranus,planet,rv2_coarse,3,0.9,92,4635,12780597.338994564,10380102.144053398,-2400495.194941167,-0.20518297664146862,0.837429169168264,12
Uranus,planet,rv2_coarse,4,1.31,83,4588,2454644.674698795,2089462.5921425459,-365182.08255624934,-0.9748724814657564,0.32962351786126787,12
Uranus,planet,rv2_coarse,5,2.2,84,4773,7144926.945684524,2649225.545634297,-4495701.400050227,-3.734164840938444,0.00018833911433913109,12
Uranus,planet,rv2_coarse,6,3.93,107,4541,617395.6606308412,1628329.1385983264,1010933.4779674852,10.080601449835834,0.0,12
Uranus,planet,rv2_coarse,7,4.7,90,4642,453167.01180555555,2311448.721736173,1858281.7099306176,1.4485047548741157,0.14747593715312624,12
Uranus,planet,rv2_coarse,8,6.55,94,4442,886669.495262633,160971358.76408872,160084689.2688261,1.034031118808604,0.3011216156197061,12
Uranus,planet,rv2_coarse,9,9.18,102,5008,933323.2965686275,340163778.8768439,339230455.5802753,2.5438721588606317,0.01096312006544009,12
Neptune,planet,rv2_coarse,1,0.45,1289,3805,2468479784.9529676,1749417991.5625,-719061793.3904676,-0.6135325789314865,0.5395242479051316,12
Neptune,planet,rv2_coarse,2,0.7,1215,3498,256466528.24691358,318936217.765307,62469689.51839343,0.1633983975792819,0.8702047644754156,12
Neptune,planet,rv2_coarse,3,0.9,1202,3525,2599418.1474105655,13095911.426861702,10496493.279451136,1.0544498725729785,0.29167699915847956,12
Neptune,planet,rv2_coarse,4,1.31,1235,3436,2617237.214068826,1908586.123799476,-708651.0902693497,-0.9809354032955268,0.3266245974704698,12
