target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Saturn,planet,rv2_coarse,1,0.45,949,4145,3655620559.824091,1536603616.2669783,-2119016943.5571127,-1.244184039352359,0.21343183654806408,9
Saturn,planet,rv2_coarse,2,0.7,873,3840,12972557.405498281,368729343.4760531,355756786.07055485,1.274970691918951,0.20231961573635782,9
Saturn,planet,rv2_coarse,3,0.9,902,3825,3004134.330515521,12177218.098496731,9173083.76798121,0.9953950711835347,0.31954415484751997,9
Saturn,planet,rv2_coarse,4,1.31,885,3786,2818404.2628531074,1927073.98524168,-891330.2776114275,-0.8896754184347269,0.3736401968779468,9
Saturn,planet,rv2_coarse,5,2.2,919,3938,4557147.227285093,2299875.340496445,-2257271.8867886476,-1.8351001851535205,0.06649084651825898,9
Saturn,planet,rv2_coarse,6,3.93,863,3785,1342571.5375869062,1664904.812978864,322333.2753919577,1.19500729587847,0.2320841795961497,9
Saturn,planet,rv2_coarse,7,4.7,936,3796,403767.1347348466,2737777.649960485,2334010.515225638,1.4880084894081336,0.13674865481081366,9
Saturn,planet,rv2_coarse,8,6.55,866,3670,22536866.064809468,189537110.7767062,167000244.71189672,0.8887228104357453,0.3741520688771436,9
Saturn,planet,rv2_coarse,9,9.18,940,4170,893801149.9149934,207065305.19697616,-686735844.7180172,-1.3443907875224541,0.1788220512829981,9
Uranus,planet,rv2_coarse,1,0.45,128,4966,35734039.96142578,1980231966.0863118,1944497926.124886,4.123850278112332,3.7259113740528704e-05,9
Uranus,planet,rv2_coarse,2,0.7,85,4628,9679533.141176471,308215851.6089118,298536318.46773535,1.2894463549662742,0.1972429547946577,9
Uranus,planet,rv2_coarse,3,0.9,89,4638,2884602.3075842694,10571552.131845623,7686949.824261354,1.0156554906592143,0.30979347027953885,9
Uranus,planet,rv2_coarse,4,1.31,97,4574,2093194.1597938144,2096010.0671731527,2815.907379338285,0.010563109164256184,0.9915720150154654,9
Uranus,planet,rv2_coarse,5,2.2,87,4770,5440308.950431035,2677488.577371593,-2762820.373059442,-6.600757256267393,4.090638938691882e-11,9
Uranus,planet,rv2_coarse,6,3.93,94,4554,930001.5890957447,1618990.734450483,688989.1453547383,1.793298294943246,0.07292523990307131,9
Uranus,planet,rv2_coarse,7,4.7,87,4645,431930.1702586207,2310646.301948184,1878716.1316895634,1.46555304479766,0.14277009127621398,9
Uranus,planet,rv2_coarse,8,6.55,86,4450,4036089.305232558,160622700.87244645,156586611.5672139,1.0130476576809146,0.3110373977603962,9
Uranus,planet,rv2_coarse,9,9.18,100,5010,5954493.524804687,339928134.5786435,333973641.0538388,2.5047098635751834,0.0122551877121293,9
Neptune,planet,rv2_coarse,1,0.45,1246,3848,3198834835.6805277,1520960939.5638642,-1677873896.1166635,-1.2021650462154096,0.2292995888659719,9
Neptune,planet,rv2_coarse,2,0.7,1218,3495,1101073015.6576355,24646291.4140326,-1076426724.2436028,-1.2248519361200902,0.22063101251384376,9
Neptune,planet,rv2_coarse,3,0.9,1246,3481,1942374.9507925361,13463771.67600905,11521396.725216513,1.143425752566887,0.2528618652978587,9
Neptune,planet,rv2_coarse,4,1.31,1196,3475,2547477.6543164714,1940548.6636510792,-606928.9906653923,-0.8165020533952142,0.41421304958912186,9
Neptune,planet,rv2_coarse,5,2.2,1263,3594,2859060.080562154,2680560.520589872,-178499.55997228203,-0.3122708097598432,0.7548347220686458,9
Neptune,planet,rv2_coarse,6,3.93,1188,3460,1980605.4619107745,1476111.1749458092,-504494.2869649653,-1.810030237014355,0.07029109826768254,9
Neptune,planet,rv2_coarse,7,4.7,1221,3511,407694.8367521019,2925871.433120906,2518176.596368804,1.484961905094359,0.13755391572287556,9
Neptune,planet,rv2_coarse,8,6.55,1181,3355,2697622.1745276777,212200366.84784487,209502744.6733172,1.0221208530830685,0.30672370460735454,9
Neptune,planet,rv2_coarse,9,9.18,1285,3825,230960263.7477292,367804304.49036664,136844040.74263743,0.5227386281304103,0.6011561531711123,9
Earth,earth,rv2_coarse,1,0.45,795,4299,689940212.2799529,2160945203.9863048,1471004991.7063518,1.9792163836064796,0.04779164908045708,9
Earth,earth,rv2_coarse,2,0.7,760,3953,14574957.014473684,358251645.39135945,343676688.3768858,1.2677571008189845,0.20488470634922562,9
Earth,earth,rv2_coarse,3,0.9,747,3980,2021749.3634538152,12004357.190546483,9982607.827092668,1.1326379015336456,0.2573663452897934,9
Earth,earth,rv2_coarse,4,1.31,717,3954,1868575.2072873083,2137182.9684180575,268607.76113074925,1.080602923685404,0.2798737814521468,9
Earth,earth,rv2_coarse,5,2.2,785,4072,2081777.7318471337,2851358.5150417485,769580.7831946148,2.4842972943865553,0.01298073872814487,9
Earth,earth,rv2_coarse,6,3.93,734,3914,1592132.7173876022,1607480.4648696985,15347.74748209631,0.0778671600812689,0.9379337225268323,9
Earth,earth,rv2_coarse,7,4.7,765,3967,3405536.7593954247,2058304.607114776,-1347232.1522806487,-0.4026444479984593,0.6872098063544534,9
Earth,earth,rv2_coarse,8,6.55,722,3814,2248540.8872922435,187072542.22391498,184824001.33662274,1.025063637887849,0.30533316139978917,9
Earth,earth,rv2_coarse,9,9.18,837,4273,401329774.76412225,320084807.4219317,-81244967.34219056,-0.2278795156697816,0.8197399079102381,9
Fornax-A,fixed,rv2_coarse,1,0.45,1270,3824,1091164870.3454232,2210414883.724111,1119250013.3786879,1.4658451438496434,0.14269047928716083,10
Fornax-A,fixed,rv2_coarse,2,0.7,1132,3581,12908541.440851541,394480104.0636694,381571562.6228178,1.2752584557794262,0.20221777702748245,10
Fornax-A,fixed,rv2_coarse,3,0.9,1152,3575,32052829.24408637,3458106.0429895106,-28594723.20109686,-0.9418782380696193,0.3462549829321686,10
Fornax-A,fixed,rv2_coarse,4,1.31,1076,3595,1678014.3259177508,2221042.1324235047,543027.8065057539,2.068213916009046,0.03861991225904271,10
Fornax-A,fixed,rv2_coarse,5,2.2,1157,3700,2372727.861333189,2837751.6911317566,465023.8297985676,1.2998211098662364,0.19366228860146273,10
Fornax-A,fixed,rv2_coarse,6,3.93,1133,3515,1728432.7367056487,1565288.6666785206,-163144.0700271281,-0.8677699998793087,0.3855202563595139,10
Fornax-A,fixed,rv2_coarse,7,4.7,1168,3564,376082.5077589897,2898783.846324163,2522701.3385651736,1.5100687350373132,0.13102588625025624,10
Fornax-A,fixed,rv2_coarse,8,6.55,1116,3420,1212790.0831163195,208703113.69294706,207490323.60983074,1.0319170039947319,0.3021109995237181,10
Fornax-A,fixed,rv2_coarse,9,9.18,1235,3875,59259861.55967548,420761154.7265252,361501293.16684973,2.0030914211769493,0.04516747663847198,10
Cygnus-A,fixed,rv2_coarse,1,0.45,22,5072,33486347.24715909,1939603549.104939,1906117201.85778,4.126591282879819,3.681798995347485e-05,10
Cygnus-A,fixed,rv2_coarse,2,0.7,18,4695,7937298.444444444,303962268.411298,296024969.96685356,1.2968022190709516,0.19469924698438135,10
Cygnus-A,fixed,rv2_coarse,3,0.9,17,4710,1914164.9227941176,10457547.25885085,8543382.336056732,1.14629383664697,0.2516735922674309,10
Cygnus-A,fixed,rv2_coarse,4,1.31,19,4652,6327493.236842105,2078668.8540950129,-4248824.382747092,-0.9776778513877367,0.3282336795167624,10
Cygnus-A,fixed,rv2_coarse,5,2.2,24,4833,1467504.2630208333,2733231.386393027,1265727.1233721937,3.392388146704542,0.0006928621409891811,10
Cygnus-A,fixed,rv2_coarse,6,3.93,19,4629,570272.7960526316,1609304.119882804,1039031.3238301725,9.423206259754153,0.0,10
Cygnus-A,fixed,rv2_coarse,7,4.7,22,4710,302823.3153409091,2285322.268455269,1982498.9531143596,1.5677766940599247,0.116933255774049,10
Cygnus-A,fixed,rv2_coarse,8,6.55,21,4515,803385.1339285715,158383444.4019544,157580059.26802585,1.0345785176930296,0.3008657907319163,10
Cygnus-A,fixed,rv2_coarse,9,9.18,35,5075,2907810.6910714284,335671651.2743442,332763840.58327276,2.5286260410411745,0.011450996269425584,10
Sag-A,fixed,rv2_coarse,1,0.45,778,4316,303729212.8174004,2224769363.5606465,1921040150.743246,3.4583227876954776,0.000543549727118009,10
Sag-A,fixed,rv2_coarse,2,0.7,724,3989,12490043.406077348,355528435.7325254,343038392.3264481,1.2770894228889553,0.20157067863696243,10
Sag-A,fixed,rv2_coarse,3,0.9,678,4049,6506184.405696902,11083328.072564213,4577143.66686731,0.4881314511199803,0.6254567349771105,10
Sag-A,fixed,rv2_coarse,4,1.31,696,3975,2304982.584680316,2059351.4469968553,-245631.13768346072,-1.0402755578497276,0.29821189647993807,10
Sag-A,fixed,rv2_coarse,5,2.2,723,4134,2369624.1671853387,2789474.8717646347,419850.70457929606,1.417467441535992,0.1563463069427533,10
Sag-A,fixed,rv2_coarse,6,3.93,699,3949,1078752.2510729614,1698216.2903424918,619464.0392695304,4.309884607529399,1.633397533296055e-05,10
Sag-A,fixed,rv2_coarse,7,4.7,706,4026,436217.4752124646,2598748.2513317973,2162530.7761193328,1.4596794225469931,0.1443781998403586,10
Sag-A,fixed,rv2_coarse,8,6.55,673,3863,2341484.3067596117,184711960.5550576,182370476.24829796,1.024447116583541,0.30562413709306924,10
Sag-A,fixed,rv2_coarse,9,9.18,787,4323,189496216.9096748,359588683.9887972,170092467.0791224,0.7727843468385261,0.4396500187346386,10
Mercury,planet,rv2_coarse,1,0.45,778,4316,2718204178.479033,1789537314.6068118,-928666863.8722212,-0.4846690805071324,0.6279111026460804,10
Mercury,planet,rv2_coarse,2,0.7,738,3975,16732397.98509485,355948984.1132186,339216586.12812376,1.2582189669394277,0.208312577362622,10
Mercury,planet,rv2_coarse,3,0.9,727,4000,3417253.1720254472,11700811.334203126,8283558.162177678,0.9369105834937475,0.3488045546961951,10
Mercury,planet,rv2_coarse,4,1.31,724,3947,1913465.0103591161,2129425.1870407904,215960.17668167432,0.8675276063547541,0.385652992594558,10
Mercury,planet,rv2_coarse,5,2.2,742,4115,2347915.7753537735,2795327.7976761847,447412.0223224112,1.4374559545098324,0.15058847947039866,10
Mercury,planet,rv2_coarse,6,3.93,707,3941,1489763.0007956154,1625740.0437706166,135977.04297500127,0.773792557405369,0.43905347447496923,10
Mercury,planet,rv2_coarse,7,4.7,738,3994,3523786.0586890243,2045562.3149848063,-1478223.743704218,-0.42921489828390147,0.6677668418873481,10
Mercury,planet,rv2_coarse,8,6.55,673,3863,14370113.980404904,182616369.62304536,168246255.64264044,0.9432093983041363,0.34557380713924424,10
Mercury,planet,rv2_coarse,9,9.18,803,4307,699751334.1939894,265088247.55832618,-434663086.6356632,-0.8534456722567412,0.3934122030275151,10
Venus,planet,rv2_coarse,1,0.45,1030,4064,3161303373.816808,1619651433.4813914,-1541651940.3354168,-0.9874045834256443,0.32344433832274433,10
Venus,planet,rv2_coarse,2,0.7,929,3784,14633670.62217438,373586427.4722632,358952756.85008883,1.2676617145563516,0.20491878256468077,10
Venus,planet,rv2_coarse,3,0.9,971,3756,2705588.661560247,12422913.152955271,9717324.491395025,1.036398935641179,0.3000160667230145,10
Venus,planet,rv2_coarse,4,1.31,1025,3646,1747731.568414634,2193846.687637137,446115.1192225027,1.7763504939532933,0.07567516544162523,10
Venus,planet,rv2_coarse,5,2.2,991,3866,3930807.2802093844,2418390.423709907,-1512416.8564994773,-1.327655523569558,0.18429193292312185,10
Venus,planet,rv2_coarse,6,3.93,992,3656,1458542.6963205645,1644811.1595493709,186268.4632288064,0.7387695908606928,0.46004692002351755,10
Venus,planet,rv2_coarse,7,4.7,1039,3693,391140.52308644506,2806427.022441105,2415286.49935466,1.4980791907590842,0.13411267689356432,10
Venus,planet,rv2_coarse,8,6.55,937,3599,20802193.715114728,193283263.97654188,172481070.26142716,0.9006155586167871,0.3677927593013961,10
Venus,planet,rv2_coarse,9,9.18,1052,4058,1050310920.2776779,147537781.0397652,-902773139.2379127,-1.7361961143047384,0.08252916410050237,10
Mars,planet,rv2_coarse,1,0.45,955,4139,1449588204.6255236,2042534226.9346008,592946022.3090773,0.643019059416297,0.5202117327887628,10
Mars,planet,rv2_coarse,2,0.7,847,3866,57253511.606847696,356635281.2291888,299381769.6223411,1.067687505789987,0.2856614962244892,10
Mars,planet,rv2_coarse,3,0.9,820,3907,5320473.704954268,11498541.068546839,6178067.363592571,0.6541311750235418,0.513027298118474,10
Mars,planet,rv2_coarse,4,1.31,869,3802,2104694.3037255467,2093953.3221495266,-10740.98157602013,-0.04398913544278973,0.9649130641462231,10
Mars,planet,rv2_coarse,5,2.2,874,3983,2299851.627860412,2820702.252071303,520850.62421089085,1.716788928559586,0.08601774458239797,10
Mars,planet,rv2_coarse,6,3.93,793,3855,1231261.109315889,1681949.1295395591,450688.0202236702,2.4945082747043132,0.012613178557334015,10
Mars,planet,rv2_coarse,7,4.7,805,3927,7064976.620341615,1294429.2890213437,-5770547.331320271,-0.8663704307928997,0.3862870539897747,10
Mars,planet,rv2_coarse,8,6.55,809,3727,852082028.5010767,6918100.752687315,-845163927.7483894,-0.9949051812230797,0.319782382694461,10
Mars,planet,rv2_coarse,9,9.18,930,4180,556214412.5461651,283817224.8620935,-272397187.6840716,-0.6215753828534211,0.5342211121939384,10
Jupiter,planet,rv2_coarse,1,0.45,488,4606,2437483420.5221567,1877749455.3809977,-559733965.141159,-0.36988063177783503,0.7114714332239183,10
Jupiter,planet,rv2_coarse,2,0.7,491,4222,87670425.6496945,327853989.23947036,240183563.58977586,0.9078712065162893,0.3639462718324542,10
Jupiter,planet,rv2_coarse,3,0.9,428,4299,2063409.3051985982,11259467.134275412,9196057.829076814,1.1270298867404456,0.2597298450815593,10
Jupiter,planet,rv2_coarse,4,1.31,487,4184,2025402.6651694046,2104163.1890087235,78760.52383931889,0.35067802682386107,0.725829912018729,10
Jupiter,planet,rv2_coarse,5,2.2,514,4343,1173504.5471789883,2910832.6169698364,1737328.069790848,6.465184584756352,1.0117529036790529e-10,10
Jupiter,planet,rv2_coarse,6,3.93,486,4162,1369331.9409722222,1632582.5638515137,263250.6228792914,1.049688803877551,0.29386121298923706,10
Jupiter,planet,rv2_coarse,7,4.7,503,4229,431861.55579025846,2495460.7790965517,2063599.2233062931,1.4600171615704398,0.14428535742363913,10
Jupiter,planet,rv2_coarse,8,6.55,483,4053,2746340.4698579838,176114394.30439064,173368053.83453265,1.0217643003199652,0.3068924696663986,10
Jupiter,planet,rv2_coarse,9,9.18,564,4546,5706815.347039838,374046801.5256828,368339986.178643,2.5070563300392874,0.012174130870720834,10
Saturn,planet,rv2_coarse,1,0.45,940,4154,1502042359.577593,2028523370.89474,526481011.317147,0.6783019762659952,0.4975802458942935,10
Saturn,planet,rv2_coarse,2,0.7,825,3888,13991669.059393939,364121037.7029434,350129368.64354944,1.2704736258850748,0.20391597170863518,10
Saturn,planet,rv2_coarse,3,0.9,909,3818,3049762.644733223,12183172.9043511,9133410.259617876,0.989376919537705,0.32247876265760134,10
Saturn,planet,rv2_coarse,4,1.31,927,3744,1895732.3770226538,2145525.098090278,249792.72106762417,0.9933108651555853,0.32055848425660893,10
Saturn,planet,rv2_coarse,5,2.2,924,3933,4484432.686417749,2314088.88647343,-2170343.7999443193,-1.774545221232705,0.07597300898999926,10
Saturn,planet,rv2_coarse,6,3.93,873,3775,1047447.4246849943,1734008.5701490066,686561.1454640123,5.332643172738913,9.67933979634239e-08,10
Saturn,planet,rv2_coarse,7,4.7,931,3801,2891149.4480927135,2125459.0531932386,-765690.3948994749,-0.26497610599605415,0.7910278687381846,10
Saturn,planet,rv2_coarse,8,6.55,853,3683,10894133.944378298,191644155.934858,180750021.9904797,0.9669689964411035,0.3335595327507399,10
Saturn,planet,rv2_coarse,9,9.18,951,4159,1161748601.577739,143979919.08897683,-1017768682.4887621,-1.7767507468571662,0.07560925880029679,10
Uranus,planet,rv2_coarse,1,0.45,127,4967,46977184.23769685,1979553009.5231528,1932575825.285456,4.098152391414644,4.16461073109442e-05,10
Uranus,planet,rv2_coarse,2,0.7,105,4608,15694275.59047619,309374527.4796102,293680251.889134,1.262374815545022,0.20681394701653133,10
Uranus,planet,rv2_coarse,3,0.9,99,4628,355928153.20328283,3036020.143852636,-352892133.0594302,-1.0039042440180608,0.31542477073516917,10
Uranus,planet,rv2_coarse,4,1.31,87,4584,2163486.0172413792,2094669.851058028,-68816.1661833513,-0.24210576209496149,0.8086982134977676,10
Uranus,planet,rv2_coarse,5,2.2,86,4771,5483367.9186046515,2677291.501100398,-2806076.4175042533,-6.088053235775267,1.1429186486111576e-09,10
Uranus,planet,rv2_coarse,6,3.93,80,4568,700950.5390625,1620890.5234101356,919939.9843476356,6.848733489997966,7.450706718259426e-12,10
Uranus,planet,rv2_coarse,7,4.7,85,4647,481444.06838235294,2308932.0532707805,1827487.9848884274,1.4255928948799246,0.1539858883605567,10
Uranus,planet,rv2_coarse,8,6.55,81,4455,4278959.487654321,160442542.50148973,156163583.0138354,1.0114189355051497,0.3118159620520058,10
Uranus,planet,rv2_coarse,9,9.18,103,5007,1190784.005461165,340226233.8404078,339035449.83494663,2.5418971644542294,0.011025260641833512,10
Neptune,planet,rv2_coarse,1,0.45,1239,3855,2380504133.2613497,1787019787.1825876,-593484346.078762,-0.614554623658457,0.5388488889181526,10
Neptune,planet,rv2_coarse,2,0.7,1210,3503,1107297345.4041321,24954591.385681972,-1082342754.0184503,-1.2235000744603794,0.22114087607767408,10
Neptune,planet,rv2_coarse,3,0.9,1226,3501,2122078.9373980425,13335024.168987432,11212945.23158939,1.119075782248626,0.26310781051410315,10
Neptune,planet,rv2_coarse,4,1.31,1199,3472,2493870.462677231,1958536.6347926268,-535333.8278846042,-0.7225047794288704,0.469984187957182,10
Neptune,planet,rv2_coarse,5,2.2,1301,3556,2409313.0881533436,2843197.712334786,433884.6241814424,1.2357499506097944,0.2165515240695921,10
Neptune,planet,rv2_coarse,6,3.93,1214,3434,1855195.5992071663,1516626.8190521258,-338568.78015504056,-1.366849145475014,0.17167259477048136,10
Neptune,planet,rv2_coarse,7,4.7,1197,3535,1444967.7676482874,2557539.90933149,1112572.1416832025,0.5718920226570512,0.5673951288093886,10
Neptune,planet,rv2_coarse,8,6.55,1177,3359,11255327.977212988,208952248.14928758,197696920.1720746,0.9649467660824209,0.3345714758689957,10
Neptune,planet,rv2_coarse,9,9.18,1281,3829,233616200.340106,366772799.9362258,133156599.59611976,0.5078425010472337,0.6115638012239808,10
Earth,earth,rv2_coarse,1,0.45,793,4301,707169373.3523014,2157084535.6036534,1449915162.251352,1.9509732930337487,0.051060222852773895,10
Earth,earth,rv2_coarse,2,0.7,770,3943,14949116.148051947,359050190.75045496,344101074.60240304,1.2661090076899748,0.20547405812811048,10
Earth,earth,rv2_coarse,3,0.9,760,3967,47991716.525,3230119.443880766,-44761597.08111923,-0.9731043546051835,0.33050144000555814,10
Earth,earth,rv2_coarse,4,1.31,720,3951,1824872.9696180555,2145350.8839850673,320477.91436701175,1.3247284218405235,0.18526124283328382,10
Earth,earth,rv2_coarse,5,2.2,772,4085,2108302.272911269,2843896.7045440637,735594.4316327944,2.4217951453992805,0.015444053955972148,10
Earth,earth,rv2_coarse,6,3.93,724,3924,1721635.3689571824,1583547.3870890674,-138087.98186811502,-0.673617983801913,0.5005542167267081,10
Earth,earth,rv2_coarse,7,4.7,762,3970,362836.7400754593,2643337.128822246,2280500.388746787,1.5205740679186874,0.1283667585026842,10
Earth,earth,rv2_coarse,8,6.55,739,3797,2375861.482831529,187875259.6594217,185499398.17659017,1.0242245879721406,0.3057292076780511,10
Earth,earth,rv2_coarse,9,9.18,822,4288,86723658.94559288,380678301.29155946,293954642.3459666,1.6639820964189036,0.09611600729280223,10
Fornax-A,fixed,rv2_coarse,1,0.45,1309,3785,879629733.9032182,2295104512.29072,1415474778.3875017,1.9057202995114955,0.05668650415887044,11
Fornax-A,fixed,rv2_coarse,2,0.7,1150,3563,16518447.636559952,395242634.5161381,378724186.8795781,1.259314992560765,0.20791658007320546,11
Fornax-A,fixed,rv2_coarse,3,0.9,1123,3604,33232377.362422083,3320651.6689442284,-29911725.693477854,-0.9604467019716875,0.33683044309282284,11
Fornax-A,fixed,rv2_coarse,4,1.31,1098,3573,1684306.5780396175,2222452.073345228,538145.4953056106,2.040207425095804,0.041329670526753626,11
Fornax-A,fixed,rv2_coarse,5,2.2,1136,3721,2413276.143705986,2822748.1036011823,409471.95989519637,1.1434624283551529,0.2528466455578444,11
Fornax-A,fixed,rv2_coarse,6,3.93,1108,3540,1621345.0353113718,1599958.6595868643,-21386.375724507496,-0.12569299651992466,0.8999749458663253,11
Fornax-A,fixed,rv2_coarse,7,4.7,1169,3563,374123.9625748503,2900134.4611596456,2526010.4985847953,1.5116271102559364,0.1306287509277202,11
Fornax-A,fixed,rv2_coarse,8,6.55,1110,3426,1606329.4782094595,208212229.08401173,206605899.60580227,1.0293194102309189,0.3033296051325092,11
Fornax-A,fixed,rv2_coarse,9,9.18,1236,3874,2615648.9458023612,438926809.8849955,436311160.9391931,2.5314340918918394,0.011359716404347742,11
Cygnus-A,fixed,rv2_coarse,1,0.45,20,5074,16505096.6125,1938919156.241119,1922414059.628619,4.165039985672734,3.112980007102806e-05,11
Cygnus-A,fixed,rv2_coarse,2,0.7,22,4691,4676336.0,304229981.2771358,299553645.2771358,1.3114305000649693,0.1897123599977868,11
Cygnus-A,fixed,rv2_coarse,3,0.9,14,4713,2859864.5133928573,10449299.870504456,7589435.357111598,1.0034503280433347,0.3156436317085287,11
Cygnus-A,fixed,rv2_coarse,4,1.31,22,4649,5912895.704545454,2077889.0460851796,-3835006.6584602743,-1.0173413929629316,0.3089910517721077,11
Cygnus-A,fixed,rv2_coarse,5,2.2,21,4836,1800867.3511904762,2730998.5894075683,930131.2382170921,2.037630654746152,0.04158688395141796,11
Cygnus-A,fixed,rv2_coarse,6,3.93,25,4623,594382.51,1610522.256394657,1016139.7463946571,9.241594683439072,0.0,11
Cygnus-A,fixed,rv2_coarse,7,4.7,25,4707,324094.76,2286472.8337288755,1962378.0737288755,1.5508751632463376,0.12093160350330368,11
Cygnus-A,fixed,rv2_coarse,8,6.55,18,4518,829976.5868055555,158278703.6263998,157448727.03959423,1.0344030742370123,0.3009477678242978,11
Cygnus-A,fixed,rv2_coarse,9,9.18,30,5080,3320411.9125,335341691.1878168,332021279.2753168,2.525427232224262,0.011555771029852169,11
Sag-A,fixed,rv2_coarse,1,0.45,780,4314,1766536449.4833333,1961174656.954726,194638207.47139263,0.12381576953557889,0.9014611456101698,11
Sag-A,fixed,rv2_coarse,2,0.7,720,3993,13163520.493055556,355063357.5777721,341899837.0847165,1.2741223187933735,0.20262006978156566,11
Sag-A,fixed,rv2_coarse,3,0.9,683,4044,3090354.998169839,11665894.146667903,8575539.148498064,0.9878101102166349,0.3232456551514684,11
Sag-A,fixed,rv2_coarse,4,1.31,727,3944,2292032.9889958734,2059807.7834051724,-232225.20559070096,-0.9769392982524074,0.3285992048802959,11
Sag-A,fixed,rv2_coarse,5,2.2,715,4142,2453336.619493007,2774213.3534071706,320876.73391416343,1.042784930089531,0.29704791241040507,11
Sag-A,fixed,rv2_coarse,6,3.93,682,3966,1065402.8486070381,1697856.583790343,632453.7351833049,4.590338168852264,4.42528451882751e-06,11
Sag-A,fixed,rv2_coarse,7,4.7,679,4053,8295772.383192195,1267629.0523499423,-7028143.330842253,-0.8916358088425946,0.37258817012527023,11
Sag-A,fixed,rv2_coarse,8,6.55,698,3838,2106084.389914264,185942698.19136962,183836613.80145535,1.0260032851959933,0.3048900355523756,11
Sag-A,fixed,rv2_coarse,9,9.18,780,4330,189999823.55864382,359222988.73342776,169223165.17478395,0.7658145941095602,0.44378662922848555,11
Mercury,planet,rv2_coarse,1,0.45,772,4322,1421861117.5280116,2022380638.1231055,600519520.595094,0.6520871582424048,0.5143449478431767,11
Mercury,planet,rv2_coarse,2,0.7,726,3987,8886874.26170799,356356621.7328929,347469747.4711849,1.292983180358738,0.19601687643542265,11
Mercury,planet,rv2_coarse,3,0.9,724,4003,3292418.6082527624,11717181.44404197,8424762.835789207,0.953591645995192,0.3402903860817461,11
Mercury,planet,rv2_coarse,4,1.31,727,3944,1875318.3445667126,2136621.0558443204,261302.71127760783,1.0568349481585555,0.29058692138982134,11
Mercury,planet,rv2_coarse,5,2.2,751,4106,3481821.5941245006,2588913.6326260353,-892907.9614984654,-0.7096508313570601,0.47792068967509405,11
Mercury,planet,rv2_coarse,6,3.93,723,3925,1416132.082814661,1639857.4415764331,223725.35876177205,1.357553103248153,0.1746055323833673,11
Mercury,planet,rv2_coarse,7,4.7,722,4010,3601735.0747922435,2037425.7539555652,-1564309.3208366784,-0.44616094460747546,0.6554809922107037,11
Mercury,planet,rv2_coarse,8,6.55,699,3837,1662442.3418387875,186071429.59752187,184408987.2556831,1.0289329305904211,0.3035111926087686,11
Mercury,planet,rv2_coarse,9,9.18,786,4324,742529101.4661558,259021167.86287835,-483507933.60327744,-0.9942494254543286,0.32010145095312303,11
Venus,planet,rv2_coarse,1,0.45,1028,4066,3014701698.4382296,1657474804.403637,-1357226894.0345926,-0.8836028905963664,0.37691061809707227,11
Venus,planet,rv2_coarse,2,0.7,974,3739,14241710.571868584,378008637.46083015,363766926.88896155,1.2693964966710858,0.20429968505993923,11
Venus,planet,rv2_coarse,3,0.9,986,3741,1992717.8970588236,12649764.38021251,10657046.483153686,1.1364000832077648,0.25578916099349147,11
Venus,planet,rv2_coarse,4,1.31,987,3684,2632143.37816616,1952297.6021986972,-679845.7759674629,-0.7565691500953808,0.449308029538654,11
Venus,planet,rv2_coarse,5,2.2,1018,3839,3015489.933570727,2650471.1227858816,-365018.81078484515,-0.5409091384022597,0.5885702118205522,11
Venus,planet,rv2_coarse,6,3.93,968,3680,1392792.3944344008,1660891.5533288044,268099.1588944036,1.0685374701048984,0.28527813761271026,11
Venus,planet,rv2_coarse,7,4.7,1021,3711,392692.6872422296,2794284.7652081647,2401592.077965935,1.4968383552962612,0.13443532346906673,11
Venus,planet,rv2_coarse,8,6.55,946,3590,21288331.174889337,193587565.81370234,172299234.63881302,0.8974674596169382,0.3694695296458308,11
Venus,planet,rv2_coarse,9,9.18,1038,4072,571405129.7947074,272720255.12391406,-298684874.67079335,-0.7373247660038444,0.4609248748798418,11
Mars,planet,rv2_coarse,1,0.45,942,4152,3063444063.9801617,1674528321.8762946,-1388915742.103867,-0.9005611484585793,0.36782169944907905,11
Mars,planet,rv2_coarse,2,0.7,839,3874,55905823.12991656,356308914.8056386,300403091.67572206,1.0732505850358929,0.2831586999338196,11
Mars,planet,rv2_coarse,3,0.9,851,3876,5245177.205493537,11564484.67260062,6319307.467107083,0.6666772131600412,0.5049783370049861,11
Mars,planet,rv2_coarse,4,1.31,809,3862,2082323.3757725586,2098806.3878171933,16483.01204463467,0.06836494828626032,0.9454951237398241,11
Mars,planet,rv2_coarse,5,2.2,885,3972,2271156.8723870055,2828538.1572727845,557381.284885779,1.8407317933813157,0.06566087238838336,11
Mars,planet,rv2_coarse,6,3.93,796,3852,1345053.7288787689,1658785.3545885254,313731.6257097565,1.538034645223506,0.12404014402606633,11
Mars,planet,rv2_coarse,7,4.7,829,3903,6789660.648446924,1317422.8336662352,-5472237.814780689,-0.8457880945991215,0.3976709681653232,11
Mars,planet,rv2_coarse,8,6.55,810,3726,851464909.5778211,6825428.288942985,-844639481.2888782,-0.9955166059493517,0.31948507187059993,11
Mars,planet,rv2_coarse,9,9.18,941,4169,526243765.7304231,289863281.3718293,-236380484.35859382,-0.5457873732074611,0.5852121038237785,11
Jupiter,planet,rv2_coarse,1,0.45,490,4604,5205990424.143495,1582856340.7622447,-3623134083.38125,-1.2778673732260957,0.20129619385434827,11
