target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Neptune,planet,rv2_coarse,2,0.7,1246,3467,1075231720.7495987,25239976.206819713,-1049991744.542779,-1.222213676111896,0.22162683341044342,3
Neptune,planet,rv2_coarse,3,0.9,1243,3484,2336387.026498391,13313277.6460785,10976890.61958011,1.0901059749305515,0.27566646464083666,3
Neptune,planet,rv2_coarse,4,1.31,1199,3472,2565544.234257715,1933785.2372911866,-631758.9969665282,-0.8495563055436687,0.39557181346559345,3
Neptune,planet,rv2_coarse,5,2.2,1263,3594,3645882.211104513,2404056.2493391763,-1241825.9617653368,-1.3892151257567735,0.1647673435567394,3
Neptune,planet,rv2_coarse,6,3.93,1199,3449,1822683.04279608,1529401.8514786896,-293281.1913173904,-1.1193829831298463,0.26297678745745845,3
Neptune,planet,rv2_coarse,7,4.7,1188,3544,410618.5095223064,2901443.3431290397,2490824.8336067335,1.4826257926512614,0.13817386043824298,3
Neptune,planet,rv2_coarse,8,6.55,1175,3361,2990281.990694814,211724052.72941694,208733770.73872212,1.0201893118935033,0.30763868561629604,3
Neptune,planet,rv2_coarse,9,9.18,1280,3830,235571641.50631103,366084517.61446637,130512876.10815534,0.46777992471885516,0.6399419782920008,3
Earth,earth,rv2_coarse,1,0.45,808,4286,3152188026.589805,1701222112.7426796,-1450965913.8471255,-0.7562380051429959,0.4495065101980116,3
Earth,earth,rv2_coarse,2,0.7,747,3966,13687151.935742972,357292339.6538184,343605187.71807545,1.271655559416517,0.20349552697264706,3
Earth,earth,rv2_coarse,3,0.9,754,3973,49553376.7150199,3001344.663918953,-46552032.05110095,-1.0037990335386489,0.31547549033906863,3
Earth,earth,rv2_coarse,4,1.31,738,3933,1803744.3562838754,2150782.238955632,347037.88267175644,1.3424557730253266,0.17944826130636038,3
Earth,earth,rv2_coarse,5,2.2,782,4075,2253477.967631074,2817842.361242331,564364.393611257,1.6765117670489487,0.09363799329997113,3
Earth,earth,rv2_coarse,6,3.93,727,3921,1549509.0807255846,1615355.9939747513,65846.91324916668,0.39012413453254313,0.6964447572037016,3
Earth,earth,rv2_coarse,7,4.7,764,3968,364137.4132853403,2644236.1425433005,2280098.7292579603,1.5195416603462053,0.12862620994191998,3
Earth,earth,rv2_coarse,8,6.55,734,3802,2138163.78355969,187677198.93358862,185539035.15002894,1.0257925626381499,0.3049893725165056,3
Earth,earth,rv2_coarse,9,9.18,808,4302,723456145.0763894,260130831.79213428,-463325313.28425515,-0.9770653030026493,0.32853682383261495,3
Fornax-A,fixed,rv2_coarse,1,0.45,1271,3823,1028159790.0196695,2231654409.517313,1203494619.4976435,1.6292188384945503,0.10326670033713037,4
Fornax-A,fixed,rv2_coarse,2,0.7,1126,3587,14679886.668777926,393285801.2751603,378605914.60638237,1.2674506196826725,0.20499420969288296,4
Fornax-A,fixed,rv2_coarse,3,0.9,1163,3564,2177945.89961307,13118585.104271885,10940639.204658816,1.1111420541603518,0.2665072086121105,4
Fornax-A,fixed,rv2_coarse,4,1.31,1098,3573,1764550.6885815118,2197792.67413588,433241.98555436824,1.6521712043659116,0.09849965481331013,4
Fornax-A,fixed,rv2_coarse,5,2.2,1145,3712,2385321.2741812225,2832363.829152074,447042.55497085163,1.2489981551326186,0.21166574862011944,4
Fornax-A,fixed,rv2_coarse,6,3.93,1121,3527,1709676.707515611,1571805.0368407995,-137871.67067481158,-0.7438133301974484,0.4569894145034108,4
Fornax-A,fixed,rv2_coarse,7,4.7,1183,3549,376303.7553888419,2909372.402010937,2533068.6466220953,1.5098990857994556,0.13106917600269696,4
Fornax-A,fixed,rv2_coarse,8,6.55,1103,3433,625121309.0644124,7459749.1012495905,-617661559.9631628,-0.991156712312792,0.32160906408837864,4
Fornax-A,fixed,rv2_coarse,9,9.18,1229,3881,2981889.4022293277,438023875.680532,435041986.27830267,2.5286239595039697,0.01145106417365982,4
Cygnus-A,fixed,rv2_coarse,1,0.45,19,5075,2103919.7434210526,1938594271.1772537,1936490351.4338326,4.198233917662892,2.690046861131279e-05,4
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,9123642.94736842,304020530.964432,294896888.01706356,1.2916130197744948,0.19649119289576555,4
Cygnus-A,fixed,rv2_coarse,3,0.9,25,4702,3138231.03,10465574.780332837,7327343.750332838,0.9598000335847414,0.3371558654271396,4
Cygnus-A,fixed,rv2_coarse,4,1.31,26,4645,1770252.8461538462,2097774.662378902,327521.81622505584,1.3104952888696095,0.19002833692614018,4
Cygnus-A,fixed,rv2_coarse,5,2.2,19,4838,1313076.6940789474,2732529.7510464033,1419453.056967456,3.924117404959629,8.704827869721043e-05,4
Cygnus-A,fixed,rv2_coarse,6,3.93,18,4630,499482.2604166667,1609354.9186555075,1109872.6582388408,12.372126685443341,0.0,4
Cygnus-A,fixed,rv2_coarse,7,4.7,19,4713,318478.1842105263,2283997.2229708927,1965519.0387603664,1.555426209812632,0.11984459594693053,4
Cygnus-A,fixed,rv2_coarse,8,6.55,20,4516,839886.016015625,158348389.02619937,157508503.01018375,1.03433751101456,0.30097840648403373,4
Cygnus-A,fixed,rv2_coarse,9,9.18,32,5078,1334265.03125,335484975.7996228,334150710.7683728,2.5407455777441563,0.011061638045796185,4
Sag-A,fixed,rv2_coarse,1,0.45,758,4336,475666312.1205475,2185851207.590478,1710184895.4699304,2.932163302679072,0.0033660969682374198,4
Sag-A,fixed,rv2_coarse,2,0.7,744,3969,1446521727.2432795,88443828.7966853,-1358077898.4465942,-0.9804572326037758,0.32686047053010947,4
Sag-A,fixed,rv2_coarse,3,0.9,697,4030,6013056.413289096,11190195.551566377,5177139.138277281,0.5523396278782783,0.5807156850631843,4
Sag-A,fixed,rv2_coarse,4,1.31,719,3952,2113077.429242003,2092835.8322684716,-20241.59697353118,-0.08595056369906254,0.9315057161758102,4
Sag-A,fixed,rv2_coarse,5,2.2,750,4107,2432000.3174166665,2780844.2061571707,348843.88874050416,1.1326766823326622,0.25735005323374005,4
Sag-A,fixed,rv2_coarse,6,3.93,682,3966,1064193.1960227273,1698064.597673979,633871.4016512516,3.903011416539067,9.500321963673564e-05,4
Sag-A,fixed,rv2_coarse,7,4.7,682,4050,10090731.827529326,960160.7138239053,-9130571.11370542,-1.134699558219653,0.2565012224930592,4
Sag-A,fixed,rv2_coarse,8,6.55,680,3856,2378809.533036535,185036445.04153836,182657635.50850183,1.0242016603342636,0.305740034704558,4
Sag-A,fixed,rv2_coarse,9,9.18,752,4358,196719200.57961062,356976265.4326795,160257064.85306886,0.7131721632766433,0.4757392293264895,4
Mercury,planet,rv2_coarse,1,0.45,772,4322,2470559693.6753564,1835061040.532696,-635498653.1426604,-0.3401172484619904,0.7337682328818613,4
Mercury,planet,rv2_coarse,2,0.7,716,3997,10851935.377094973,355135285.42232776,344283350.0452328,1.2843113761248892,0.19903302794252786,4
Mercury,planet,rv2_coarse,3,0.9,731,3996,51061891.623632014,2993329.7337337337,-48068561.88989828,-1.0049142361530656,0.3149381487990981,4
Mercury,planet,rv2_coarse,4,1.31,718,3953,1897384.4726671309,2132018.170851252,234633.69818412117,0.8959284966208805,0.37029095337142426,4
Mercury,planet,rv2_coarse,5,2.2,764,4093,2494305.5519469897,2770407.513086367,276101.9611393772,0.8116279604861248,0.41700514236329145,4
Mercury,planet,rv2_coarse,6,3.93,705,3943,1431793.7796985817,1636035.8456441795,204242.06594559783,1.1685415780131754,0.24258837816494894,4
Mercury,planet,rv2_coarse,7,4.7,698,4034,379225.23459885386,2604320.967677694,2225095.73307884,1.5075165359435192,0.1316783085436808,4
Mercury,planet,rv2_coarse,8,6.55,710,3826,2207208.2412852114,186500523.97054997,184293315.72926477,1.0253379848774233,0.30520373867462025,4
Mercury,planet,rv2_coarse,9,9.18,816,4294,1039076973.0182148,199289379.04252937,-839787593.9756855,-1.4808492985996826,0.13864673624762447,4
Venus,planet,rv2_coarse,1,0.45,1020,4074,3633039604.8742647,1505327811.4207015,-2127711793.4535632,-1.3191208724225492,0.18712870623538258,4
Venus,planet,rv2_coarse,2,0.7,970,3743,14419635.387628866,377573784.460872,363154149.07324314,1.2686114569835572,0.204579676040479,4
Venus,planet,rv2_coarse,3,0.9,983,3744,1912452.2463123093,12662299.101161858,10749846.854849549,1.147416768282144,0.25120941422189613,4
Venus,planet,rv2_coarse,4,1.31,931,3740,2664034.5297395275,1954538.4314338234,-709496.0983057041,-0.7452792460984073,0.4561029247789401,4
Venus,planet,rv2_coarse,5,2.2,1062,3795,2748625.0568502825,2720918.9940382084,-27706.062812074088,-0.043324759310115264,0.9654426546737847,4
Venus,planet,rv2_coarse,6,3.93,994,3654,1733399.4538480886,1570143.649955528,-163255.80389256054,-0.5582564082536653,0.5766693071461686,4
Venus,planet,rv2_coarse,7,4.7,1008,3724,2687091.1079358296,2164860.9453712404,-522230.1625645892,-0.19049239560858888,0.8489233015151725,4
Venus,planet,rv2_coarse,8,6.55,976,3560,10345508.50678791,198039580.41011566,187694071.90332776,0.9709127156195096,0.3315917455787687,4
Venus,planet,rv2_coarse,9,9.18,1022,4088,276891619.87863106,347517653.63882667,70626033.76019561,0.2459818296947276,0.8056962982347755,4
Mars,planet,rv2_coarse,1,0.45,936,4158,2222937769.75828,1865737409.3809373,-357200360.37734246,-0.33282335564688736,0.7392676271156822,4
Mars,planet,rv2_coarse,2,0.7,861,3852,60055357.838559814,357097107.59710383,297041749.758544,1.055903833763166,0.2910121524319986,4
Mars,planet,rv2_coarse,3,0.9,841,3886,2254691.69270214,12195417.57058994,9940725.877887798,1.1013071382788084,0.27076300546612453,4
Mars,planet,rv2_coarse,4,1.31,825,3846,2057368.3387878789,2104228.0294461777,46859.69065829879,0.1937038663396662,0.8464077642843411,4
Mars,planet,rv2_coarse,5,2.2,858,3999,2304554.8641462703,2817609.232136159,513054.3679898889,1.6592986390407864,0.09705562939284418,4
Mars,planet,rv2_coarse,6,3.93,822,3826,1296907.5599148418,1671261.3538453998,374353.793930558,2.0309374471958352,0.04226134046267882,4
Mars,planet,rv2_coarse,7,4.7,830,3902,6860391.961370482,1300975.0562338075,-5559416.905136675,-0.8602401105119396,0.3896566984927019,4
Mars,planet,rv2_coarse,8,6.55,808,3728,1218164.3416856823,191559507.98673677,190341343.6450511,1.0318681559267204,0.3021338854540869,4
Mars,planet,rv2_coarse,9,9.18,921,4189,537873968.7362454,288434824.1550256,-249439144.5812198,-0.5650171400140267,0.572062106012114,4
Jupiter,planet,rv2_coarse,1,0.45,495,4599,1340207422.8478534,1994999614.3487716,654792191.5009181,0.6101760416228272,0.5417451986881605,4
Jupiter,planet,rv2_coarse,2,0.7,488,4225,2201291682.1618853,83553936.25279146,-2117737745.9090939,-1.0041046379991756,0.31532818012599373,4
Jupiter,planet,rv2_coarse,3,0.9,443,4284,1774053.895316027,11321587.889180671,9547533.993864644,1.1660948168660457,0.2435761120347979,4
Jupiter,planet,rv2_coarse,4,1.31,479,4192,1914502.0819415448,2116684.967437977,202182.8854964322,0.8995970195579966,0.36833474388504506,4
Jupiter,planet,rv2_coarse,5,2.2,505,4352,1174442.792450495,2907130.9243020453,1732688.1318515502,6.454539749531304,1.0854828147444096e-10,4
Jupiter,planet,rv2_coarse,6,3.93,501,4147,1333801.8403193613,1637827.1598896794,304025.3195703181,1.2999803026638979,0.193607720267166,4
Jupiter,planet,rv2_coarse,7,4.7,503,4229,11042848.710362824,1233383.091995582,-9809465.618367242,-0.9237176958970162,0.3556333162898011,4
Jupiter,planet,rv2_coarse,8,6.55,464,4072,1383511.1202097926,175460749.85335445,174077238.73314467,1.0307644798735436,0.30265127896631094,4
Jupiter,planet,rv2_coarse,9,9.18,566,4544,4896792.253009055,374309819.3609774,369413027.10796833,2.5133876192138667,0.01195778692641225,4
Saturn,planet,rv2_coarse,1,0.45,942,4152,3180054650.7388535,1648071873.7243948,-1531982777.0144587,-0.9251970220360107,0.35486343226881445,4
Saturn,planet,rv2_coarse,2,0.7,868,3845,16653492.034562211,367435758.25150687,350782266.21694463,1.2587513353775044,0.20812016283960877,4
Saturn,planet,rv2_coarse,3,0.9,904,3823,2131727.1503042034,12388309.455663092,10256582.305358889,1.117604919926049,0.26373576659007236,4
Saturn,planet,rv2_coarse,4,1.31,861,3810,2844548.308072009,1926780.5216535432,-917767.7864184659,-0.8914217011436809,0.3727029798328205,4
Saturn,planet,rv2_coarse,5,2.2,937,3920,3286246.588513874,2593294.474314413,-692952.114199461,-0.9627708697809068,0.33566252244298456,4
Saturn,planet,rv2_coarse,6,3.93,898,3750,1569754.0936108017,1613510.6074666667,43756.51385586499,0.19041425700613357,0.8489845265772455,4
Saturn,planet,rv2_coarse,7,4.7,920,3812,384650.39971393085,2732594.8661135887,2347944.466399658,1.5032459450931346,0.13277563360958333,4
Saturn,planet,rv2_coarse,8,6.55,875,3661,11369666.638928572,192616679.66500252,181247013.02607396,0.963903683836362,0.33509421677624784,4
Saturn,planet,rv2_coarse,9,9.18,928,4182,304663320.7577704,339767537.52469474,35104216.76692432,0.11445779748701236,0.9088748992066209,4
Uranus,planet,rv2_coarse,1,0.45,134,4960,3992936720.138526,1875675883.1050656,-2117260837.0334604,-0.660028001480799,0.5092358601854383,4
Uranus,planet,rv2_coarse,2,0.7,97,4616,15559061.75257732,308868390.93870103,293309329.1861237,1.2634333561667306,0.2064334829343002,4
Uranus,planet,rv2_coarse,3,0.9,86,4641,419134985.0770349,2853260.0035014004,-416281725.0735335,-1.0295301271744688,0.3032306301908685,4
Uranus,planet,rv2_coarse,4,1.31,83,4588,3299357.436746988,2074181.1712074978,-1225176.2655394902,-1.1490974046913103,0.25051581844820725,4
Uranus,planet,rv2_coarse,5,2.2,83,4774,5844216.316265061,2672781.19784248,-3171435.1184225804,-6.237410569660415,4.448732493500529e-10,4
Uranus,planet,rv2_coarse,6,3.93,86,4562,704527.4375,1622033.010617602,917505.5731176019,5.549201113639168,2.869779058833899e-08,4
Uranus,planet,rv2_coarse,7,4.7,85,4647,517388.70955882355,2308274.576511581,1790885.8669527574,1.3970452910269622,0.16239995190758072,4
Uranus,planet,rv2_coarse,8,6.55,82,4454,4214384.405487805,160478792.77983537,156264408.37434757,1.0118505678024814,0.311609507505505,4
Uranus,planet,rv2_coarse,9,9.18,117,4993,10576508.567674946,340956930.1199812,330380421.5523063,2.4657295202749823,0.013673454224059522,4
Neptune,planet,rv2_coarse,1,0.45,1238,3856,2218771123.5431643,1839099390.4961748,-379671733.04698944,-0.3951956684299616,0.6926984891547672,4
Neptune,planet,rv2_coarse,2,0.7,1213,3500,255470562.11871395,319245694.2037268,63775132.08501288,0.16675816807302815,0.8675603347526195,4
Neptune,planet,rv2_coarse,3,0.9,1162,3565,2174654.5316802924,13116589.011798738,10941934.480118446,1.111892855620477,0.266184220868801,4
Neptune,planet,rv2_coarse,4,1.31,1254,3417,2549429.1607854865,1929530.4984269827,-619898.6623585038,-0.8717329746959985,0.3833540668821658,4
Neptune,planet,rv2_coarse,5,2.2,1270,3587,3120438.1233759844,2587669.6336945915,-532768.4896813929,-0.690706288212339,0.48975013684997415,4
Neptune,planet,rv2_coarse,6,3.93,1212,3436,1857880.8284859736,1515876.7141843713,-342004.11430160236,-1.3009476160890783,0.19327638591809082,4
Neptune,planet,rv2_coarse,7,4.7,1239,3493,2279262.3687953996,2274985.37716127,-4276.991634129547,-0.0017456910786698367,0.9986071407478398,4
Neptune,planet,rv2_coarse,8,6.55,1148,3388,11284488.61691869,207250156.32538787,195965667.70846918,0.9646968084917255,0.33469669426399884,4
Neptune,planet,rv2_coarse,9,9.18,1308,3802,231358690.756382,368495064.7243916,137136373.9680096,0.4976305826543553,0.6187444439357226,4
Earth,earth,rv2_coarse,1,0.45,813,4281,890706176.2247078,2129002985.150432,1238296808.9257243,1.6328630865145144,0.10249779522239932,4
Earth,earth,rv2_coarse,2,0.7,739,3974,10045819.224627875,357277770.79920584,347231951.574578,1.2878748811425644,0.19778952065880162,4
Earth,earth,rv2_coarse,3,0.9,779,3948,47827123.54436778,3047178.1032959726,-44779945.44107181,-0.9975833922420592,0.31848141762902404,4
Earth,earth,rv2_coarse,4,1.31,737,3934,1869903.430885346,2138299.708232715,268396.2773473689,1.0122299111491084,0.31142813777693124,4
Earth,earth,rv2_coarse,5,2.2,781,4076,2140635.823543534,2839325.518783734,698689.6952402,2.324311803268385,0.020108788661729937,4
Earth,earth,rv2_coarse,6,3.93,732,3916,1434411.8717554645,1636954.6639268387,202542.7921713742,1.2507158808209276,0.21103815437298445,4
Earth,earth,rv2_coarse,7,4.7,715,4017,378965.1082167832,2613783.9046519333,2234818.7964351503,1.5077305615665786,0.13162350033319115,4
Earth,earth,rv2_coarse,8,6.55,736,3800,1580054.3193783967,187882948.048309,186302893.7289306,1.0294762697589317,0.3032559252815057,4
Earth,earth,rv2_coarse,9,9.18,830,4280,723673076.9793769,257707184.50901905,-465965892.4703579,-0.9795235168432,0.3273213746994119,4
Fornax-A,fixed,rv2_coarse,1,0.45,1272,3822,1165471680.594536,2186270518.833971,1020798838.239435,1.2711583617877367,0.20367231623489213,5
Fornax-A,fixed,rv2_coarse,2,0.7,1141,3572,10715612.955302367,396141995.2914457,385426382.3361433,1.2849672332790438,0.1988037344981275,5
Fornax-A,fixed,rv2_coarse,3,0.9,1119,3608,33104362.415046915,3393516.311096868,-29710846.103950046,-0.9506451835538452,0.3417845236366257,5
Fornax-A,fixed,rv2_coarse,4,1.31,1099,3572,1778909.5287761602,2193496.1670282753,414586.6382521151,1.5655529506857038,0.11745331196935127,5
Fornax-A,fixed,rv2_coarse,5,2.2,1163,3694,2284951.2838026653,2866142.135811451,581190.8520087856,1.7208411537724804,0.08527965230337498,5
Fornax-A,fixed,rv2_coarse,6,3.93,1116,3532,1833212.4709901435,1532966.827983437,-300245.6430067064,-1.4584926082514997,0.14470481109736455,5
Fornax-A,fixed,rv2_coarse,7,4.7,1189,3543,380372.18650126155,2912296.7732463498,2531924.586745088,1.5066581663457037,0.13189829969358025,5
Fornax-A,fixed,rv2_coarse,8,6.55,1083,3453,1386840.137133541,206665558.84567654,205278718.708543,1.0307666507095297,0.3026502607196764,5
Fornax-A,fixed,rv2_coarse,9,9.18,1257,3853,58879515.787350215,422949351.73807037,364069835.95072013,2.0103843880181005,0.044390521537953864,5
Cygnus-A,fixed,rv2_coarse,1,0.45,19,5075,23940181.361842107,1938512519.6559236,1914572338.2940814,4.148004568172577,3.3538570860303096e-05,5
Cygnus-A,fixed,rv2_coarse,2,0.7,22,4691,2472026.727272727,304240319.11640245,301768292.3891297,1.3211709798227527,0.18644436025746636,5
Cygnus-A,fixed,rv2_coarse,3,0.9,23,4704,4373686.570652174,10456418.707855018,6082732.137202844,0.7643025997221286,0.4446869365057289,5
Cygnus-A,fixed,rv2_coarse,4,1.31,18,4653,1609810.4722222222,2097832.214109177,488021.7418869545,2.1755942505009593,0.02958561364078527,5
Cygnus-A,fixed,rv2_coarse,5,2.2,15,4842,2047665.9833333334,2729081.4545642296,681415.4712308962,0.6475176510632603,0.5172969744592442,5
Cygnus-A,fixed,rv2_coarse,6,3.93,17,4631,572095.1397058824,1608848.7015088534,1036753.561802971,9.022398054497819,0.0,5
Cygnus-A,fixed,rv2_coarse,7,4.7,26,4706,309343.8485576923,2286971.32539297,1977627.4768352776,1.5627945374654097,0.11810092945903383,5
Cygnus-A,fixed,rv2_coarse,8,6.55,21,4515,810769.0301339285,158383410.05825114,157572641.0281172,1.0345298021292617,0.30088855190287545,5
Cygnus-A,fixed,rv2_coarse,9,9.18,36,5074,2145715.3958333335,335742640.4882212,333596925.0923879,2.5345132709152165,0.011260366178603931,5
Sag-A,fixed,rv2_coarse,1,0.45,769,4325,247123922.723342,2230836440.2602167,1983712517.5368748,3.586326177753888,0.0003353694317504985,5
Sag-A,fixed,rv2_coarse,2,0.7,721,3992,15306433.398058252,354761969.71018136,339455536.3121231,1.2646766890007106,0.2059872496125581,5
Sag-A,fixed,rv2_coarse,3,0.9,721,4006,2274984.2026699027,11893990.210371941,9619006.007702038,1.0985404791697626,0.2719685519964292,5
Sag-A,fixed,rv2_coarse,4,1.31,679,3992,2304735.6806885125,2060439.4673252755,-244296.21336323698,-0.9559714204862264,0.33908667365526934,5
Sag-A,fixed,rv2_coarse,5,2.2,755,4102,2485879.2494205297,2771352.6473519015,285473.3979313718,0.8759554686749293,0.381054242984892,5
Sag-A,fixed,rv2_coarse,6,3.93,689,3959,1078669.7410195936,1696665.9516291993,617996.2106096058,4.336793617067178,1.4457625664876517e-05,5
Sag-A,fixed,rv2_coarse,7,4.7,667,4065,2304524.147207646,2271442.1626505083,-33081.984557137825,-0.014098852053568886,0.9887511162937206,5
Sag-A,fixed,rv2_coarse,8,6.55,693,3843,2387134.4005738185,185652833.31330708,183265698.91273326,1.024147375133057,0.30576567060110404,5
Sag-A,fixed,rv2_coarse,9,9.18,770,4340,162796420.8435217,363659483.76543146,200863062.92190975,0.9110091948842675,0.3622905289419349,5
Mercury,planet,rv2_coarse,1,0.45,778,4316,2350743796.1279726,1855775539.2289445,-494968256.89902806,-0.26482878124153975,0.7911413640304967,5
Mercury,planet,rv2_coarse,2,0.7,730,3983,11324251.838356165,356258854.5621501,344934602.723794,1.2822278060910328,0.19976274466431,5
Mercury,planet,rv2_coarse,3,0.9,732,3995,3663712.0642076503,11666020.31586358,8002308.251655929,0.9026902321484671,0.36669032200896035,5
Mercury,planet,rv2_coarse,4,1.31,716,3955,1854930.560230447,2139585.2337863464,284654.6735558994,1.1513696460468095,0.24958019589500724,5
Mercury,planet,rv2_coarse,5,2.2,744,4113,3265457.5124327955,2629571.3599562366,-635886.1524765589,-0.7265074275841136,0.4675277557766431,5
Mercury,planet,rv2_coarse,6,3.93,707,3941,1276854.8462694483,1663934.9347246892,387080.08845524094,2.4536958753478784,0.014139650896916489,5
Mercury,planet,rv2_coarse,7,4.7,724,4008,373326.86136049725,2619820.69604212,2246493.8346816227,1.5122186145175716,0.13047825708316552,5
Mercury,planet,rv2_coarse,8,6.55,718,3818,2205808.964832869,186886943.8779169,184681134.91308403,1.0253466870642058,0.3051996340284564,5
Mercury,planet,rv2_coarse,9,9.18,781,4329,657892073.1295165,274849086.27335,-383042986.8561665,-0.7957885490413734,0.4261549485404501,5
Venus,planet,rv2_coarse,1,0.45,1025,4069,2621918817.7435365,1757419295.2844832,-864499522.4590533,-0.8575703101892934,0.39112977514355474,5
Venus,planet,rv2_coarse,2,0.7,968,3745,325171277.21487606,297057389.91162723,-28113887.303248823,-0.06831556020969544,0.9455344378102954,5
Venus,planet,rv2_coarse,3,0.9,989,3738,2199404.2527805865,12603632.313235687,10404228.0604551,1.1084562732161192,0.26766481355382066,5
Venus,planet,rv2_coarse,4,1.31,975,3696,2625643.0025641024,1956219.6843208876,-669423.3182432149,-0.7359829762388865,0.46174105804540977,5
Venus,planet,rv2_coarse,5,2.2,1030,3827,3262211.356917476,2582923.8816631828,-679287.4752542931,-0.7280011522144884,0.46661288096855214,5
Venus,planet,rv2_coarse,6,3.93,1005,3643,1562818.7489427861,1616709.0615907218,53890.3126479357,0.24950088867983125,0.8029733535685442,5
Venus,planet,rv2_coarse,7,4.7,1009,3723,2693630.5370905017,2162948.3710549287,-530682.166035573,-0.1936973567983348,0.8464128616184619,5
Venus,planet,rv2_coarse,8,6.55,947,3589,13397736.04844245,195717600.03476226,182319863.9863198,0.9501999740736893,0.3420106518198114,5
Venus,planet,rv2_coarse,9,9.18,1018,4092,551021631.2023423,279251071.12108994,-271770560.08125234,-0.6926743691920902,0.4885139274603094,5
Mars,planet,rv2_coarse,1,0.45,934,4160,1550485802.284529,2016887538.7898889,466401736.5053599,0.4908741982252618,0.623515427093682,5
Mars,planet,rv2_coarse,2,0.7,854,3859,59355290.88061352,356713216.67556363,297357925.7949501,1.0587042964843032,0.2897344705531353,5
Mars,planet,rv2_coarse,3,0.9,846,3881,2290351.066858747,12200451.272948338,9910100.20608959,1.0964492868217415,0.27288220500535365,5
Mars,planet,rv2_coarse,4,1.31,842,3829,2022722.8189578385,2112054.653222121,89331.83426428237,0.3598143661293185,0.7189859591478285,5
Mars,planet,rv2_coarse,5,2.2,875,3982,2373631.042,2804620.8515821197,430989.8095821198,1.2644976095235159,0.20605147817650815,5
Mars,planet,rv2_coarse,6,3.93,815,3833,1198947.6439417177,1691406.6329898252,492458.9890481075,2.963862465498902,0.0030380403611034446,5
Mars,planet,rv2_coarse,7,4.7,813,3919,8524167.469634071,979939.2305560899,-7544228.239077982,-1.1159740968295373,0.26443322257333635,5
Mars,planet,rv2_coarse,8,6.55,816,3720,844798133.0175734,6925496.242015289,-837872636.7755581,-0.9948509298911722,0.31980877163538635,5
Mars,planet,rv2_coarse,9,9.18,907,4203,569951359.7924433,282343449.97852445,-287607909.8139188,-0.6417369412385443,0.5210439992662983,5
Jupiter,planet,rv2_coarse,1,0.45,494,4600,1402578754.758983,1988159129.532337,585580374.773354,0.49822734646240036,0.6183238098027535,5
Jupiter,planet,rv2_coarse,2,0.7,495,4218,85224126.44251302,328368842.81033665,243144716.36782363,0.9188905427906747,0.35815282703844087,5
Jupiter,planet,rv2_coarse,3,0.9,453,4274,1858696.6721854305,11334955.26447707,9476258.59229164,1.154653429679702,0.2482323774801538,5
Jupiter,planet,rv2_coarse,4,1.31,484,4187,1844108.9952221075,2125063.5603206353,280954.5650985278,1.2901496697871746,0.19699869709328377,5
Jupiter,planet,rv2_coarse,5,2.2,519,4338,1141153.6021194605,2916705.5493891193,1775551.9472696588,6.603238187005595,4.022715494045315e-11,5
Jupiter,planet,rv2_coarse,6,3.93,479,4169,1063115.2400835073,1667323.5198039098,604208.2797204026,4.257307621978842,2.069035686380616e-05,5
Jupiter,planet,rv2_coarse,7,4.7,482,4250,442082.6572873444,2484104.978011604,2042022.3207242596,1.451344210860132,0.14668403624084525,5
Jupiter,planet,rv2_coarse,8,6.55,465,4071,2747709.9430695563,175347687.89956015,172599977.9564906,1.0217535404418048,0.3068975635332247,5
Jupiter,planet,rv2_coarse,9,9.18,573,4537,43462499.79679319,370009123.03458714,326546623.2377939,2.1471791489847756,0.031779022026156456,5
Saturn,planet,rv2_coarse,1,0.45,942,4152,2735730549.882829,1748879509.323233,-986851040.5595963,-0.9395692108685374,0.3474385755088052,5
Saturn,planet,rv2_coarse,2,0.7,862,3851,361140867.8236659,289779873.66892856,-71360994.15473735,-0.1638363466931297,0.869859977748666,5
Saturn,planet,rv2_coarse,3,0.9,915,3812,2152756.56215847,12412858.378410283,10260101.816251814,1.1147615150550003,0.2649526323149132,5
Saturn,planet,rv2_coarse,4,1.31,895,3776,2766366.7632681564,1937047.570875265,-829319.1923928915,-0.8373437894031696,0.4023993518858715,5
Saturn,planet,rv2_coarse,5,2.2,920,3937,4470400.8533288045,2319572.925498476,-2150827.9278303287,-1.7503153974859142,0.08006390544622466,5
Saturn,planet,rv2_coarse,6,3.93,884,3764,1396331.757494344,1654077.2264711743,257745.46897683037,1.6016193997433859,0.10923979822761853,5
Saturn,planet,rv2_coarse,7,4.7,911,3821,2959619.7416842114,2113142.2174005494,-846477.524283662,-0.28853429283513393,0.7729377842371514,5
Saturn,planet,rv2_coarse,8,6.55,874,3662,14201376.955735127,191891348.74476358,177689971.78902847,0.9445896324729324,0.34486842200566703,5
Saturn,planet,rv2_coarse,9,9.18,930,4180,868251879.6218246,214392620.9433463,-653859258.6784784,-1.3154968082722915,0.18834298932001925,5
Uranus,planet,rv2_coarse,1,0.45,130,4964,3198345420.8802886,1898191175.6618152,-1300154245.2184734,-0.4085268535486795,0.6828869197779537,5
Uranus,planet,rv2_coarse,2,0.7,104,4609,10613750.076923076,309425448.3738433,298811698.29692024,1.2853167207805738,0.198681629477391,5
